reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,content_vader,content_ml,cleaned_content,sentiment_score,sentiment_label
8f70e83a-4487-428e-abbe-12f3d420bfd0,Victoria Garrett,https://play-lh.googleusercontent.com/a-/ALV-UjXKA81cQBOci4PF_pKZvpxmdJ1PI2YQjO9qM9CAkbHSY_fiLi0S,"Love Love Love Spotify !! You can hear all kinds of genres, and lots of new & up coming artists like William Sko, Eddie & the Get Away, etc.",5,0,9.0.62.622,2025-07-25 19:21:05,,,9.0.62.622,"Love Love Love Spotify !! You can hear all kinds of genres, and lots of new & up coming artists like William Sko, Eddie & the Get Away, etc.",love love love spotify you can hear all kinds of genres and lots of new up coming artists like william sko eddie the get away etc,love love love hear kinds genres lots new coming artists like william sko eddie get away etc,0.9492,positive
757f3fa0-a155-4ec4-b0dd-edb82372bc80,Ryan “JustLeppo” Leppo,https://play-lh.googleusercontent.com/a/ACg8ocLaMi5x0xMC0RRxydi1EDy7rXwl3HVvIyfKjQTZwUR2uN3nhu8K=mo,"1) ""now enjoy the next 30 minutes of ad free music"" 2) 3 minute song plays 3) ads",1,0,9.0.62.622,2025-07-25 23:36:59,,,9.0.62.622,"1) ""now enjoy the next 30 minutes of ad free music"" 2) 3 minute song plays 3) ads",1 now enjoy the next 30 minutes of ad free music 2 3 minute song plays 3 ads,enjoy next minutes free minute plays ads,0.8176,positive
67aabc79-ef4f-4224-9c11-871c4e62dafe,Ighekpe Jesse,https://play-lh.googleusercontent.com/a-/ALV-UjW_GborwggPmslFcooDW3ecgx1-rURBc9ONL2NFh3SOl-Y55UnU,sensational,5,0,9.0.62.622,2025-07-25 18:48:17,,,9.0.62.622,sensational,sensational,sensational,0.0,neutral
e17dd142-7e70-4ad1-8a83-93e717cc9285,Ty Son,https://play-lh.googleusercontent.com/a/ACg8ocL4zLU28gH9fmyaGNBbOFos5KJRTxDyjQm8q_kofFPpsM2nxg=mo,spotify=😎 other music apps=🤨😔😕,5,0,9.0.62.622,2025-07-25 22:18:17,,,9.0.62.622,spotify=😎 other music apps=🤨😔😕,spotify other music apps,apps,0.25,positive
a99c525d-4e17-4042-873e-719fb309bd08,NRG JNKE,https://play-lh.googleusercontent.com/a-/ALV-UjVAM08akE_y9W_VQUvFikHOoNiDoG-tpxWcLWTgS8fJdU3fI04,yesirrr,5,0,9.0.62.622,2025-07-25 19:59:10,,,9.0.62.622,yesirrr,yesirrr,yesirrr,0.0,neutral
a99c525d-4e17-4042-873e-719fb309bd08,NRG JNKE,https://play-lh.googleusercontent.com/a-/ALV-UjVAM08akE_y9W_VQUvFikHOoNiDoG-tpxWcLWTgS8fJdU3fI04,yesirrr,5,0,9.0.62.622,2025-07-25 19:59:10,,,9.0.62.622,yesirrr,yesirrr,yesirrr,0.0,neutral
c9d7cbfb-c7c6-4669-a897-a28d36fe290a,Stephen Rabot,https://play-lh.googleusercontent.com/a-/ALV-UjWlCmhM5Qhsv8_tIuH0U1N4mAiUDVnuupo3iNBKl2efRzLMYKbN,@Spotify why is there not play next in the options... it's so frustrating you can only add to queue and not play song's next,4,0,9.0.62.622,2025-07-25 20:54:13,,,9.0.62.622,@Spotify why is there not play next in the options... it's so frustrating you can only add to queue and not play song's next,spotify why is there not play next in the options its so frustrating you can only add to queue and not play songs next,next options frustrating add queue next,-0.7791,negative
2db0b415-8af1-4e14-bb96-e013828a5f8c,Bart Borkosky,https://play-lh.googleusercontent.com/a-/ALV-UjWm9Xq3sHxkHBXmUl8XY8v1Nq5s_Eh4nbqxFbBe7Hvq4LqjhrY,what's not to like? endless variety of music.,5,0,9.0.62.622,2025-07-25 19:11:16,,,9.0.62.622,what's not to like? endless variety of music.,whats not to like endless variety of music,like endless variety,-0.2755,negative
406bab1d-58c8-48f1-87f4-3ee1b0c97d9b,Esteban luna,https://play-lh.googleusercontent.com/a/ACg8ocIVNB1cnhBR8y4MxonWN78Y5iNpSwDH5WAuZX5eNdsV3iYNrA=mo,w reccomendations even when I don't have premium,5,0,9.0.62.622,2025-07-25 20:15:42,,,9.0.62.622,w reccomendations even when I don't have premium,w reccomendations even when i dont have premium,reccomendations even premium,0.0,neutral
8453f746-2619-45ab-8db7-c3ebdb91178f,Renegade,https://play-lh.googleusercontent.com/a-/ALV-UjUUDv3A8ZyJZOQsGOfGLQJedtJaYyCUX1ENPR4EeLn8dDKFNj4L,best music app,5,0,9.0.62.622,2025-07-25 19:15:40,,,9.0.62.622,best music app,best music app,best,0.6369,positive
953cbf21-dee9-4167-b5e0-4ea20adb0e7b,Wira ACThinc,https://play-lh.googleusercontent.com/a-/ALV-UjUZZdw2zEP3aTrvMgZe00jGAaM8JGI8lXaptGyOg0KU42iYpyD6ug,Now going bad,1,0,9.0.62.622,2025-07-25 23:40:06,,,9.0.62.622,Now going bad,now going bad,going bad,-0.5423,negative
3ac30e1d-3a05-48f9-87f1-39a60574ef77,GhoriTheOwl,https://play-lh.googleusercontent.com/a-/ALV-UjXEoQFX0phLPkWYelhhOTiHUXBg1K9k0sU1G6fXJ0NcoRHT6pIZ,Pay them or suffer.,1,0,9.0.62.622,2025-07-25 22:03:17,,,9.0.62.622,Pay them or suffer.,pay them or suffer,pay suffer,-0.5994,negative
a66e7f9f-0fca-410b-a36e-ce6ace394931,manona,https://play-lh.googleusercontent.com/a-/ALV-UjW-qYSr9rehIBnwm0RusHbB2_gb_AMNd1tNdvR0kCXgqvVoHhc,I don't like it 😕 😒,1,0,9.0.62.622,2025-07-25 22:31:47,,,9.0.62.622,I don't like it 😕 😒,i dont like it,like,-0.0382,neutral
8453f746-2619-45ab-8db7-c3ebdb91178f,Renegade,https://play-lh.googleusercontent.com/a-/ALV-UjUUDv3A8ZyJZOQsGOfGLQJedtJaYyCUX1ENPR4EeLn8dDKFNj4L,best music app,5,0,9.0.62.622,2025-07-25 19:15:40,,,9.0.62.622,best music app,best music app,best,0.6369,positive
3c4ba458-fc36-4c10-9777-4e2ad7d00cb4,Sagar Gupta,https://play-lh.googleusercontent.com/a-/ALV-UjWqaAiwE_LeL3KLZ5Z6a47vUjSyxWqgK0PLcfJ3O4gGRjRzm63d,loved it ☺️,5,0,9.0.62.622,2025-07-26 00:41:27,,,9.0.62.622,loved it ☺️,loved it,loved,0.7845,positive
4d3593bc-eace-4032-a328-6a89489c73d5,Ratna Angela sari,https://play-lh.googleusercontent.com/a-/ALV-UjVAef0O6dI9cFzJJaAnSox9Fs1IlCLC-Ha_Dt_3f9c4GMqLftc,no ad please!,5,0,9.0.62.622,2025-07-25 20:14:58,,,9.0.62.622,no ad please!,no ad please,please,-0.5352,negative
2443984b-3806-477c-bd14-953202d348b0,Jesse Corn,https://play-lh.googleusercontent.com/a/ACg8ocIrtjhXwG8gGBSN2caTFL0DGMXjoAf445eCmbIPnJHrAqV6XQ=mo,as long as I have worship music:::; ),5,0,9.0.62.622,2025-07-25 23:42:18,,,9.0.62.622,as long as I have worship music:::; ),as long as i have worship music,long worship,0.296,positive
b966567a-1211-415a-b267-932aee72ff73,Igi Onuora,https://play-lh.googleusercontent.com/a/ACg8ocL6z1jQ23eqO_igt0prVjTdoUqxXpp5vLSCC73iFGIHScmu8g=mo,"Great Stuff! So much amazing new music to discover, so many old favorites... 🤩 - Thank you Spotify!",5,0,9.0.62.622,2025-07-25 18:35:02,,,9.0.62.622,"Great Stuff! So much amazing new music to discover, so many old favorites... 🤩 - Thank you Spotify!",great stuff so much amazing new music to discover so many old favorites thank you spotify,great stuff much amazing new discover many old favorites thank,0.9363,positive
487e178a-3654-4ccc-98f6-ee678ced9f44,Brianna Joy Mudder,https://play-lh.googleusercontent.com/a-/ALV-UjXZxFOG3-18hkZzJPZIvjGqA6G_8Y_5p91s5CoGJUHYwVW5Y4e2,"Hands down in my opinion the best and only place to listen to music. Spotify always has every song I search for, and more. I've found music I didn't know that I absolutely love from their song suggestions, and the play list the make exclusively for me based on my listening. There's not a day that I don't listen to my Spotify. There's so many positives I could go on and on. (But I won't do that to you 😁). The only negative thing I can say is I miss so much my daily horoscope they use to have.😢",5,0,9.0.62.622,2025-07-25 19:58:37,,,9.0.62.622,"Hands down in my opinion the best and only place to listen to music. Spotify always has every song I search for, and more. I've found music I didn't know that I absolutely love from their song suggestions, and the play list the make exclusively for me based on my listening. There's not a day that I don't listen to my Spotify. There's so many positives I could go on and on. (But I won't do that to you 😁). The only negative thing I can say is I miss so much my daily horoscope they use to have.😢",hands down in my opinion the best and only place to listen to music spotify always has every song i search for and more ive found music i didnt know that i absolutely love from their song suggestions and the play list the make exclusively for me based on my listening theres not a day that i dont listen to my spotify theres so many positives i could go on and on but i wont do that to you the only negative thing i can say is i miss so much my daily horoscope they use to have,hands opinion best place always every search found know absolutely love suggestions list make exclusively based listening day many positives could negative thing say miss much daily horoscope use,0.0736,positive
a55aeddf-dfcb-4369-9805-5241304aa20e,sushant sonawane,https://play-lh.googleusercontent.com/a-/ALV-UjXxIqEjTwW4kX80TPRNvSqNUQL7CliUgbmRN1Ylu4_8RpV9jXA,superb,4,0,9.0.62.622,2025-07-25 23:21:59,,,9.0.62.622,superb,superb,superb,0.6249,positive
77aea073-e677-4a3e-ac38-d98cd7d1dc11,blancalnavarrete,https://play-lh.googleusercontent.com/a/ACg8ocItigz0ZG8dDaJNyEj69E7zqk6i5OEPq9TIxCdx9BzFxMtAqw=mo,Spotify makes listening to music so much easier,5,0,9.0.62.622,2025-07-25 19:56:40,,,9.0.62.622,Spotify makes listening to music so much easier,spotify makes listening to music so much easier,makes listening much easier,0.4728,positive
1cb63038-32c0-4f1c-8055-3bcbdb00d028,Dimakatjo Mailula,https://play-lh.googleusercontent.com/a/ACg8ocIrPHEsiAcikwIyyWRLGQikDUreyKDIsprzkupN1qaBHrQzWw=mo,it is the best music app because I'm able to use it whiles I use other apps on my phone and whiles driving,5,0,9.0.62.622,2025-07-25 17:39:40,,,9.0.62.622,it is the best music app because I'm able to use it whiles I use other apps on my phone and whiles driving,it is the best music app because im able to use it whiles i use other apps on my phone and whiles driving,best able use whiles use apps phone whiles driving,0.6369,positive
0a192f17-ebde-4588-92ea-27c45ad2d1e5,Keanu Sorvig,https://play-lh.googleusercontent.com/a/ACg8ocLQvcHD2vgPogP390TxMM69xOmjG7pW3BQuO8VPXVE8CiIQFQ=mo,amazing ✨,5,0,9.0.62.622,2025-07-26 00:49:42,,,9.0.62.622,amazing ✨,amazing,amazing,0.7269,positive
3ac30e1d-3a05-48f9-87f1-39a60574ef77,GhoriTheOwl,https://play-lh.googleusercontent.com/a-/ALV-UjXEoQFX0phLPkWYelhhOTiHUXBg1K9k0sU1G6fXJ0NcoRHT6pIZ,Pay them or suffer.,1,0,9.0.62.622,2025-07-25 22:03:17,,,9.0.62.622,Pay them or suffer.,pay them or suffer,pay suffer,-0.5994,negative
f2b6257a-9d66-4184-8468-497d49339887,Ram Ekbal Dubey,https://play-lh.googleusercontent.com/a/ACg8ocJBchIozx4175mUh1jBfLR1SJBtXdeqyWrDneJOCsYM8FoPLA=mo,great,4,0,9.0.62.622,2025-07-26 00:01:02,,,9.0.62.622,great,great,great,0.6249,positive
f6aef776-9a3d-402c-adfb-9bc2ebdddcc5,John Gioannetti,https://play-lh.googleusercontent.com/a-/ALV-UjV7syPBEtcVqDdJ96bvlz6XrgZ7NsnhvdmNBl3voNjwodQMo_op,great,5,0,9.0.62.622,2025-07-25 19:00:37,,,9.0.62.622,great,great,great,0.6249,positive
67aabc79-ef4f-4224-9c11-871c4e62dafe,Ighekpe Jesse,https://play-lh.googleusercontent.com/a-/ALV-UjW_GborwggPmslFcooDW3ecgx1-rURBc9ONL2NFh3SOl-Y55UnU,sensational,5,0,9.0.62.622,2025-07-25 18:48:17,,,9.0.62.622,sensational,sensational,sensational,0.0,neutral
94cadec4-aae2-42bd-963a-bd263bac888f,Mukesh Roy,https://play-lh.googleusercontent.com/a-/ALV-UjU3hUDQS9CvhEpfjSDXYK_Olz-eYRDjXVcUEtJzKCsVK5RJz3Uk,good,5,0,9.0.62.622,2025-07-25 21:36:00,,,9.0.62.622,good,good,good,0.4404,positive
f344bfbf-ffcb-4819-84ae-9c58a8a479fa,Alex Martinez,https://play-lh.googleusercontent.com/a-/ALV-UjXE-S2LTKfU5Az5fn6CRjqmbjNqMz5yfSec2QxIrBOixyPj-Zsf,"Terrible recommendations. Constantly wanting me to play Joe Rogan. No way to edit home screen and recommendations. ""DJ"" just plays songs in a loop just like their shuffle. This app is only good for listening to albums. All their other features are garbage and if you contact support they'll tell you to post it on their forums. Which does absolutely nothing.",1,0,9.0.62.622,2025-07-25 22:13:23,,,9.0.62.622,"Terrible recommendations. Constantly wanting me to play Joe Rogan. No way to edit home screen and recommendations. ""DJ"" just plays songs in a loop just like their shuffle. This app is only good for listening to albums. All their other features are garbage and if you contact support they'll tell you to post it on their forums. Which does absolutely nothing.",terrible recommendations constantly wanting me to play joe rogan no way to edit home screen and recommendations dj just plays songs in a loop just like their shuffle this app is only good for listening to albums all their other features are garbage and if you contact support theyll tell you to post it on their forums which does absolutely nothing,terrible recommendations constantly wanting joe rogan way edit home screen recommendations plays loop like shuffle good listening albums features garbage contact support tell post forums absolutely nothing,0.7351,positive
6d0be50f-5d44-4430-a608-bfd90a9f23b2,Lauren Robinson,https://play-lh.googleusercontent.com/a/ACg8ocKyxIutcNTjO1XlWaCyWx9VwYBZSPqweGsW-deIrL8piqUklQ=mo,I love it. it's so good especially when I'm jamming while gaming,5,0,9.0.62.622,2025-07-25 19:01:55,,,9.0.62.622,I love it. it's so good especially when I'm jamming while gaming,i love it its so good especially when im jamming while gaming,love good especially jamming gaming,0.8377,positive
9829b95b-23da-47e9-a65d-be6ea791ae14,Saad Alonizi,https://play-lh.googleusercontent.com/a/ACg8ocJ17eId7QX_BSFmYDABOdI-u_bjXOsBXREpcAePzzC8IxyC9w=mo,I love this app now,5,0,9.0.62.622,2025-07-25 21:53:41,,,9.0.62.622,I love this app now,i love this app now,love,0.6369,positive
dbb05fc4-e173-4455-8356-c39db0adef1e,michelle carmona,https://play-lh.googleusercontent.com/a-/ALV-UjWBXzV6pRFauKvyOArldGRv5J8ytpxaGUi4JaNUUKM9zjUQxuEF,"if you don't have a premium plan you can't do anything at all, the app is not worth:b",2,0,9.0.62.622,2025-07-25 20:59:02,,,9.0.62.622,"if you don't have a premium plan you can't do anything at all, the app is not worth:b",if you dont have a premium plan you cant do anything at all the app is not worthb,premium plan anything worth,0.0,neutral
e3da2612-8fa0-477e-8a9a-ee6e95b2400b,Estaban Arizola,https://play-lh.googleusercontent.com/a-/ALV-UjV5jq1ILHtGwmgUJDstZCaozEFhgB6_Tb11vgQ_II5YLbPB9f1t,awesome!,5,0,9.0.62.622,2025-07-25 22:16:03,,,9.0.62.622,awesome!,awesome,awesome,0.6588,positive
c549ba68-5c92-4043-af68-307b4a0bc0db,Anirvan,https://play-lh.googleusercontent.com/a-/ALV-UjXaPzo6li__5qkJ4bznD0_Sq4erKYskqar6TrWa2np6pyosOwQ,audio and everything else is amazing 😍,5,0,9.0.62.622,2025-07-25 18:56:04,,,9.0.62.622,audio and everything else is amazing 😍,audio and everything else is amazing,audio everything else amazing,0.7783,positive
af5ad635-defd-46a6-85b2-6672a45796c0,Kartik,https://play-lh.googleusercontent.com/a/ACg8ocJoRKrui_1cEyqtI8O7E1-F3N0OIX9j46SHSBomgtKUR5ODdw=mo,"Spotify is hands down one of the best music streaming apps available today. From its massive music library to its intuitive user interface, this app delivers an outstanding listening experience for music lovers of all kinds. Whether you’re into pop, classical, rock, EDM, or podcasts, Spotify has something for everyone. One of my favorite features is the personalized playlists—like Discover Weekly and Release Radar—which feel tailor-made to my taste.",5,0,9.0.62.622,2025-07-25 21:37:45,,,9.0.62.622,"Spotify is hands down one of the best music streaming apps available today. From its massive music library to its intuitive user interface, this app delivers an outstanding listening experience for music lovers of all kinds. Whether you’re into pop, classical, rock, EDM, or podcasts, Spotify has something for everyone. One of my favorite features is the personalized playlists—like Discover Weekly and Release Radar—which feel tailor-made to my taste.",spotify is hands down one of the best music streaming apps available today from its massive music library to its intuitive user interface this app delivers an outstanding listening experience for music lovers of all kinds whether youre into pop classical rock edm or podcasts spotify has something for everyone one of my favorite features is the personalized playlistslike discover weekly and release radarwhich feel tailormade to my taste,hands one best apps available today massive library intuitive user interface delivers outstanding listening experience lovers kinds whether pop classical rock edm podcasts something everyone one favorite features personalized playlists like discover weekly release radar feel tailor made taste,0.9393,positive
d080ddeb-52be-4f6e-96ef-3f0a8488f245,amry kalimas,https://play-lh.googleusercontent.com/a-/ALV-UjWWQFbrX9Y7EKM_aUMJu1dvXRc5izDfB_nQAUX_29ciC_UZSKA,inaniwezesha kucheza muziki hata kama sipo kwenye app hivyo naweza endelea sikiliza ilhali nafanya vitu vingine kwenye app zingine tofauti,4,0,9.0.62.622,2025-07-25 23:30:44,,,9.0.62.622,inaniwezesha kucheza muziki hata kama sipo kwenye app hivyo naweza endelea sikiliza ilhali nafanya vitu vingine kwenye app zingine tofauti,inaniwezesha kucheza muziki hata kama sipo kwenye app hivyo naweza endelea sikiliza ilhali nafanya vitu vingine kwenye app zingine tofauti,inaniwezesha kucheza muziki hata kama sipo kwenye hivyo naweza endelea sikiliza ilhali nafanya vitu vingine kwenye zingine tofauti,0.0,neutral
3ac30e1d-3a05-48f9-87f1-39a60574ef77,GhoriTheOwl,https://play-lh.googleusercontent.com/a-/ALV-UjXEoQFX0phLPkWYelhhOTiHUXBg1K9k0sU1G6fXJ0NcoRHT6pIZ,Pay them or suffer.,1,0,9.0.62.622,2025-07-25 22:03:17,,,9.0.62.622,Pay them or suffer.,pay them or suffer,pay suffer,-0.5994,negative
16584eae-9f44-46d9-80a1-69ba65a3d58c,Anmol Raj,https://play-lh.googleusercontent.com/a-/ALV-UjWSyeZ5wuyCxgFVRnpiS6AuqqozF9cZPpcPBKJeS9z8Lqww4A,excellent experience,5,0,9.0.62.622,2025-07-25 21:46:17,,,9.0.62.622,excellent experience,excellent experience,excellent experience,0.5719,positive
c63f3e39-ff02-47aa-aecc-4af1187b7996,Hector Huerta,https://play-lh.googleusercontent.com/a/ACg8ocIFmG5Z-cwGlpI3ex6FAdIdT3ux6VXDgUWsstxrzvcoaG_p=mo,awesome,5,0,9.0.62.622,2025-07-25 17:17:31,,,9.0.62.622,awesome,awesome,awesome,0.6249,positive
5793fa62-dc14-49ef-949f-6e53fc5a6e11,Hammad tariq Hammad tariq,https://play-lh.googleusercontent.com/a/ACg8ocJ0oVmJYHvDj0Wc0T2q5eoTAxQn_Y4G-wjKsWbyVsZGRn9Ocg=mo,satisfactory,3,0,9.0.62.622,2025-07-25 23:50:30,,,9.0.62.622,satisfactory,satisfactory,satisfactory,0.3612,positive
6d0be50f-5d44-4430-a608-bfd90a9f23b2,Lauren Robinson,https://play-lh.googleusercontent.com/a/ACg8ocKyxIutcNTjO1XlWaCyWx9VwYBZSPqweGsW-deIrL8piqUklQ=mo,I love it. it's so good especially when I'm jamming while gaming,5,0,9.0.62.622,2025-07-25 19:01:55,,,9.0.62.622,I love it. it's so good especially when I'm jamming while gaming,i love it its so good especially when im jamming while gaming,love good especially jamming gaming,0.8377,positive
04754de9-238a-441f-845a-3ea83399e9c6,William Pounds III,https://play-lh.googleusercontent.com/a/ACg8ocLCaMWJUJUq2dfZg589LIij9d6_vjAt_l4n9M5SKimHLxfDo5s=mo,Better than YouTube music for sure! I do have a problem with me not being able to double tap the screen to rewind and fast-forward though,4,0,9.0.62.622,2025-07-25 18:05:45,,,9.0.62.622,Better than YouTube music for sure! I do have a problem with me not being able to double tap the screen to rewind and fast-forward though,better than youtube music for sure i do have a problem with me not being able to double tap the screen to rewind and fastforward though,better youtube sure problem able double tap screen rewind fast forward though,0.4199,positive
f6aef776-9a3d-402c-adfb-9bc2ebdddcc5,John Gioannetti,https://play-lh.googleusercontent.com/a-/ALV-UjV7syPBEtcVqDdJ96bvlz6XrgZ7NsnhvdmNBl3voNjwodQMo_op,great,5,0,9.0.62.622,2025-07-25 19:00:37,,,9.0.62.622,great,great,great,0.6249,positive
c414119f-fb91-4138-9982-a79decd5aece,Lilly Hofmann,https://play-lh.googleusercontent.com/a-/ALV-UjVlskrAcCTbIlm2BzdxAUHijwE80pryPeQGOOxGAABlQKbIO7w,it has all my favorite songs😭 I love this app!!,5,0,9.0.62.622,2025-07-25 20:15:53,,,9.0.62.622,it has all my favorite songs😭 I love this app!!,it has all my favorite songs i love this app,favorite love,0.6892,positive
bbf862f0-0757-4901-bd94-3630961d2a48,Tshepang Mabitle,https://play-lh.googleusercontent.com/a/ACg8ocLpzOt_lWoW6EfCqRR0_wICfnmFVbDOZTA5JM5wGDa0QfEODA=mo,very good app now I save my storage knowing that I'll find all my songs in Spotify,5,0,9.0.62.622,2025-07-25 17:50:41,,,9.0.62.622,very good app now I save my storage knowing that I'll find all my songs in Spotify,very good app now i save my storage knowing that ill find all my songs in spotify,good save storage knowing find,0.7501,positive
edbb5b33-b31c-4613-9d75-e7faa747ab3a,Zurisadais Martin,https://play-lh.googleusercontent.com/a-/ALV-UjWbd8ZI9H6BesujjH4VoDllhczZUx9QhMaj9zaMWw1Ah_Y5UAuL,nice,5,0,9.0.62.622,2025-07-25 19:10:04,,,9.0.62.622,nice,nice,nice,0.4215,positive
a5b6a991-cc0e-4f63-a93d-450eb3bb30b4,Brayan,https://play-lh.googleusercontent.com/a-/ALV-UjX2ffGoJvFS331kyANFXzHvUtCTQWtt3dbu2weRvjQd4qWS8VEu,It's a good app but why did the price increase a little💔,5,0,9.0.62.622,2025-07-25 23:33:19,,,9.0.62.622,It's a good app but why did the price increase a little💔,its a good app but why did the price increase a little,good price increase little,0.763,positive
57933bde-2bbb-48ae-bd2d-a85ff8c37b8d,Vishnu Priya,https://play-lh.googleusercontent.com/a/ACg8ocINItOYf7oa6CeAAEKwjA2sCJEhkY2krzNG0tefHY_QFVQZ7A=mo,very well,4,0,9.0.62.622,2025-07-25 21:18:17,,,9.0.62.622,very well,very well,well,0.3384,positive
67aabc79-ef4f-4224-9c11-871c4e62dafe,Ighekpe Jesse,https://play-lh.googleusercontent.com/a-/ALV-UjW_GborwggPmslFcooDW3ecgx1-rURBc9ONL2NFh3SOl-Y55UnU,sensational,5,0,9.0.62.622,2025-07-25 18:48:17,,,9.0.62.622,sensational,sensational,sensational,0.0,neutral
cc39ad7f-1ace-4488-8d38-c74b1ba70be7,jeffrey loucks,https://play-lh.googleusercontent.com/a-/ALV-UjVTns8Ne3wT_aMRly56-tuNKly9a18qu_rZUQrqBU4_ROTvVF6DxQ,"Is great app for to music hear favorite song an me like other ones, thank you",5,0,9.0.62.622,2025-07-25 17:22:03,,,9.0.62.622,"Is great app for to music hear favorite song an me like other ones, thank you",is great app for to music hear favorite song an me like other ones thank you,great hear favorite like ones thank,0.9022,positive
36535fc5-8759-4fb0-b8b9-6c6ab593530c,vishu swami,https://play-lh.googleusercontent.com/a-/ALV-UjXNqmSeP7jQN-0m_UBGb2Wc7YLByeZkbjKWJzqFtshg2slhCmM,sound quality is good 👍,5,0,9.0.62.622,2025-07-25 21:47:13,,,9.0.62.622,sound quality is good 👍,sound quality is good,sound quality good,0.4404,positive
3ac30e1d-3a05-48f9-87f1-39a60574ef77,GhoriTheOwl,https://play-lh.googleusercontent.com/a-/ALV-UjXEoQFX0phLPkWYelhhOTiHUXBg1K9k0sU1G6fXJ0NcoRHT6pIZ,Pay them or suffer.,1,0,9.0.62.622,2025-07-25 22:03:17,,,9.0.62.622,Pay them or suffer.,pay them or suffer,pay suffer,-0.5994,negative
8d8ed2de-f407-49ea-8bb0-c727c55feae4,Doaa,https://play-lh.googleusercontent.com/a/ACg8ocJwpF1ohb0rNKXVEd1E3sy0bSlh9gmCCCtlNaq9ko7D069QQg=mo,I lov it so much,5,0,9.0.62.622,2025-07-25 20:25:41,,,9.0.62.622,I lov it so much,i lov it so much,lov much,0.0,neutral
8f70e83a-4487-428e-abbe-12f3d420bfd0,Victoria Garrett,https://play-lh.googleusercontent.com/a-/ALV-UjXKA81cQBOci4PF_pKZvpxmdJ1PI2YQjO9qM9CAkbHSY_fiLi0S,"Love Love Love Spotify !! You can hear all kinds of genres, and lots of new & up coming artists like William Sko, Eddie & the Get Away, etc.",5,0,9.0.62.622,2025-07-25 19:21:05,,,9.0.62.622,"Love Love Love Spotify !! You can hear all kinds of genres, and lots of new & up coming artists like William Sko, Eddie & the Get Away, etc.",love love love spotify you can hear all kinds of genres and lots of new up coming artists like william sko eddie the get away etc,love love love hear kinds genres lots new coming artists like william sko eddie get away etc,0.9492,positive
f6aef776-9a3d-402c-adfb-9bc2ebdddcc5,John Gioannetti,https://play-lh.googleusercontent.com/a-/ALV-UjV7syPBEtcVqDdJ96bvlz6XrgZ7NsnhvdmNBl3voNjwodQMo_op,great,5,0,9.0.62.622,2025-07-25 19:00:37,,,9.0.62.622,great,great,great,0.6249,positive
a877a11f-9c68-48b1-813f-bd97120ed1fc,Bob Obla,https://play-lh.googleusercontent.com/a/ACg8ocI0SKqmEZKqtdHkQLRc__eubpD7-iDdm8WQqr5gVp1Kp33LWA=mo,Spotify runs a solid system,5,0,9.0.62.622,2025-07-25 20:53:19,,,9.0.62.622,Spotify runs a solid system,spotify runs a solid system,runs solid system,0.1531,positive
f735caec-0aa5-4fad-a2fb-db86fda17105,Iris otsiing,https://play-lh.googleusercontent.com/a/ACg8ocI_FqpBB7OHipoFtgrOKO-92R-hDzI83oiSm2neU5Q9sIhXhw=mo,"My experience has personally been really good with Spotify. However, I have Spotify premium Which is really, really helpful. If you get Spotify premium, there are no ADS and you get to choose which music you like, however, if you don't have Spotify premium, you get ADS during songs and your playlist just plays and you can't choose what song's you want next.",5,0,9.0.62.622,2025-07-25 22:54:48,,,9.0.62.622,"My experience has personally been really good with Spotify. However, I have Spotify premium Which is really, really helpful. If you get Spotify premium, there are no ADS and you get to choose which music you like, however, if you don't have Spotify premium, you get ADS during songs and your playlist just plays and you can't choose what song's you want next.",my experience has personally been really good with spotify however i have spotify premium which is really really helpful if you get spotify premium there are no ads and you get to choose which music you like however if you dont have spotify premium you get ads during songs and your playlist just plays and you cant choose what songs you want next,experience personally really good however premium really really helpful get premium ads get choose like however premium get ads playlist plays choose want next,0.8467,positive
2443984b-3806-477c-bd14-953202d348b0,Jesse Corn,https://play-lh.googleusercontent.com/a/ACg8ocIrtjhXwG8gGBSN2caTFL0DGMXjoAf445eCmbIPnJHrAqV6XQ=mo,as long as I have worship music:::; ),5,0,9.0.62.622,2025-07-25 23:42:18,,,9.0.62.622,as long as I have worship music:::; ),as long as i have worship music,long worship,0.296,positive
8d8ed2de-f407-49ea-8bb0-c727c55feae4,Doaa,https://play-lh.googleusercontent.com/a/ACg8ocJwpF1ohb0rNKXVEd1E3sy0bSlh9gmCCCtlNaq9ko7D069QQg=mo,I lov it so much,5,0,9.0.62.622,2025-07-25 20:25:41,,,9.0.62.622,I lov it so much,i lov it so much,lov much,0.0,neutral
953cbf21-dee9-4167-b5e0-4ea20adb0e7b,Wira ACThinc,https://play-lh.googleusercontent.com/a-/ALV-UjUZZdw2zEP3aTrvMgZe00jGAaM8JGI8lXaptGyOg0KU42iYpyD6ug,Now going bad,1,0,9.0.62.622,2025-07-25 23:40:06,,,9.0.62.622,Now going bad,now going bad,going bad,-0.5423,negative
757d6d5a-5d0e-4e27-ade6-2c7f1343a1b6,Charli Meredith,https://play-lh.googleusercontent.com/a/ACg8ocIjFAl0oItYu_8Z7rNN_fRv419exDHYPMqCfHly95u6z0byAg=mo,I love spotify so much,5,0,9.0.62.622,2025-07-26 00:49:18,,,9.0.62.622,I love spotify so much,i love spotify so much,love much,0.6369,positive
