reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,content_vader,content_ml,sentiment_score,sentiment_label
f358cfc3-248e-4bf5-bffc-4253c421d9cf,Kesha W.,https://play-lh.googleusercontent.com/a-/ALV-UjVvHK4tA-LHBy4u3yHqBY9jEUvYdqr_q9skFLR696CZr7DlxuNdcA,Top fav music app!,5,0,9.0.62.622,2025-07-24 13:46:06,,,9.0.62.622,Top fav music app!,top fav music app,0.6239,positive
142c129a-c946-4e7d-82ee-bd502f108c8d,Shawn Briley,https://play-lh.googleusercontent.com/a-/ALV-UjXZGZsl3-xu8AUF00IgZLYdeI7PnM-tLxZWZmywzKn3v-FOkrKO,"my algorithm is popping, I love that they know me",5,0,9.0.62.622,2025-07-24 11:10:31,,,9.0.62.622,"my algorithm is popping, I love that they know me",my algorithm is popping i love that they know me,0.6369,positive
b3a87849-0c0c-4299-8154-9df211957b5a,Atiati Hilda ene,https://play-lh.googleusercontent.com/a-/ALV-UjV5M23mFrTsAUG0EO9r1WwRvVTrXMwMssSbsMaPJRuS3L7_8ENA,all my favorite songs are on this app,5,0,9.0.62.622,2025-07-24 14:59:13,,,9.0.62.622,all my favorite songs are on this app,all my favorite songs are on this app,0.4588,positive
ef108417-2e6c-4393-a959-cacd9e34eb50,Szymon Predel,https://play-lh.googleusercontent.com/a-/ALV-UjWAgGBPXWcbE9fwmumB1m-NxH4Dj1CP9BmxGlwbtPiJfGht40ed,"terrible business practices, wish things were different",1,0,9.0.62.622,2025-07-24 15:25:13,,,9.0.62.622,"terrible business practices, wish things were different",terrible business practices wish things were different,-0.1027,negative
a2b8075f-c83f-485a-a92b-3805de389192,m.j mrp,https://play-lh.googleusercontent.com/a-/ALV-UjWs2thppw4q-C-6fGQ9zsq5FQkS1V9tJ4LW2T6MRN9rZKt8lmY,A problem with Spotify is that downloads are skipping and need to be downloaded again.,5,0,9.0.62.622,2025-07-24 13:31:44,,,9.0.62.622,A problem with Spotify is that downloads are skipping and need to be downloaded again.,a problem with spotify is that downloads are skipping and need to be downloaded again,-0.4019,negative
861c7a26-8004-434d-9e3e-6ebc7bc044cf,Joshua,https://play-lh.googleusercontent.com/a-/ALV-UjUfT3keHgoAzGgxfZ8DgWIEQpbJJraHLtxujEaYyB77t_dHALS4,I have nothing to complain about. Service is reliable.,5,0,9.0.62.622,2025-07-24 11:58:22,,,9.0.62.622,I have nothing to complain about. Service is reliable.,i have nothing to complain about service is reliable,0.2755,positive
a7a453a8-012e-419d-93f4-f0569692d9dc,Brian Wallace,https://play-lh.googleusercontent.com/a/ACg8ocI_OEANOIbbGw1zTsBz1aMhE-VIByxH7nbrvQANgcu-QH_qdg=mo,beautiful programing the odd glitch but it's my favourite app by far,5,0,9.0.62.622,2025-07-24 12:44:01,,,9.0.62.622,beautiful programing the odd glitch but it's my favourite app by far,beautiful programing the odd glitch but its my favourite app by far,0.2023,positive
9716e09b-6621-41b0-9f78-2d2ec381137f,Pablito Aparici II,https://play-lh.googleusercontent.com/a-/ALV-UjVitnObFmxnyEuWvPt5H20qU3xKlkqGcxZpjHuRq2cELRFXrl1I,user friendly,5,0,9.0.62.622,2025-07-24 11:17:35,,,9.0.62.622,user friendly,user friendly,0.4939,positive
60d227a0-1ed8-4256-bb56-98194c17a705,Dale Kline,https://play-lh.googleusercontent.com/a/ACg8ocLWdOhL1xCLTfDekacV3lkQRHlNI16LLw8LfTOt0wxcCYWL=mo,great,5,0,9.0.62.622,2025-07-24 11:25:29,,,9.0.62.622,great,great,0.6249,positive
d1c3d554-27cf-4f39-a43d-b2f1be344fac,Eshaal Naveed,https://play-lh.googleusercontent.com/a/ACg8ocK124R-c5CV4cmFZlGImnFCPnsJ8x5yuditASO4T7PViQIxUw=mo,amazing app!!😍😍😍,5,0,9.0.62.622,2025-07-24 14:59:03,,,9.0.62.622,amazing app!!😍😍😍,amazing app,0.9244,positive
9ffbc423-d852-4ab8-b42f-e3307ca02ad6,Muvin Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjU7KyTmCybMGi89iYOGWKEEpjA9KT-gigY36AFd10e-dmGZqRM,over ads I don't like 😠😠,1,0,9.0.62.622,2025-07-24 14:41:13,,,9.0.62.622,over ads I don't like 😠😠,over ads i dont like,-0.4035,negative
a58b44a8-b5c5-4a36-b104-1128d1994003,Geetha N Thirupallieswaran,https://play-lh.googleusercontent.com/a-/ALV-UjVKXjJM_9qLTz3M-NsN36QO-SOAXZQ4cytk68YeBlPa_tjuuaI,By hearing Spotify songs every day I feel vibe around my self and it makes my day happy,5,0,9.0.62.622,2025-07-24 11:09:26,,,9.0.62.622,By hearing Spotify songs every day I feel vibe around my self and it makes my day happy,by hearing spotify songs every day i feel vibe around my self and it makes my day happy,0.5719,positive
1d8bf559-983f-4069-a4b3-1182d2db2b7a,Jonathan Harrison,https://play-lh.googleusercontent.com/a-/ALV-UjVvUEc_gWM3jHfu4Vxzuc7VZpm6A6Di_K0C_qNt7R9RK7j3uY3BVA,"basically, the app is always offline for like a minute after I open it. sometimes I yell at it. other than that, its works very well as the world consuming machine where I can find things that I once loved",3,1,9.0.62.622,2025-07-24 15:04:28,"Hi. Appreciate the feedback! Can you try doing a quick reinstall and see if it makes a difference with the issue you're encountering? If that doesn't work, we suggest reaching out to our Customer Service at support.spotify.com. Simply search “Contact Us”, and they'll be happy to assist.",2025-07-24 17:11:13,9.0.62.622,"basically, the app is always offline for like a minute after I open it. sometimes I yell at it. other than that, its works very well as the world consuming machine where I can find things that I once loved",basically the app is always offline for like a minute after i open it sometimes i yell at it other than that its works very well as the world consuming machine where i can find things that i once loved,0.807,positive
83fd82b9-212c-45cd-9e8e-c5deca132e06,Khlood magdy,https://play-lh.googleusercontent.com/a/ACg8ocKi1lRTW9Tq2VXk9MXZ6kIoc3wmcrvXMlsfLyel4CGrh2rlFbE=mo,🤮🤢🤢🤢🤢,1,0,9.0.62.622,2025-07-24 14:32:57,,,9.0.62.622,🤮🤢🤢🤢🤢,,0.0,neutral
7a663a66-9c2d-4a2b-9e04-c88697b6d4e0,Bob Franklin,https://play-lh.googleusercontent.com/a/ACg8ocKMhJrfjB2i-rRorTRWteU_P40tlZyMLG5LrPWVQGTC7wwy8Is=mo,"There wasn't a button on the song, so I guess this is the place to tell them about an audio bug that brain stew begins with faded in guitar each time the guitar comes in suddenly, unless other audio parts are present. Have a listen",1,0,9.0.62.622,2025-07-24 13:36:32,"Hi! We recommend contacting our Customer Service so they can have a look at this. To contact our Customer Service, search “Contact Us” at support.spotify.com.",2025-07-24 16:45:14,9.0.62.622,"There wasn't a button on the song, so I guess this is the place to tell them about an audio bug that brain stew begins with faded in guitar each time the guitar comes in suddenly, unless other audio parts are present. Have a listen",there wasnt a button on the song so i guess this is the place to tell them about an audio bug that brain stew begins with faded in guitar each time the guitar comes in suddenly unless other audio parts are present have a listen,0.0,neutral
9e15ae5c-c494-4d40-9dc2-4c40dce67631,Renada Safy,https://play-lh.googleusercontent.com/a/ACg8ocKoROzG8K7oPN-EnD5yrHGmq-ImrMuBn6tQq4JKXqoH1Mhcdg=mo,اكتر ابليكشن سئ,1,0,9.0.62.622,2025-07-24 12:40:34,,,9.0.62.622,اكتر ابليكشن سئ,,0.0,neutral
46e6e6b5-99f4-4e6c-82ef-97d14ebf1a1a,Roman Svitlovskyi (svtlvsk),https://play-lh.googleusercontent.com/a-/ALV-UjViOTgwnmb8CapidYUCQyuZysgJU6xARIC93cRCDlRinGnscnC_Iw,"No lyrics on the tablet version. UPD. No, you don't get it. when the app is in the vertical orientation - lyrics are present, but in the landscape mode it's not possible to scroll the view. This is the issue!",1,0,9.0.62.622,2025-07-24 11:54:15,"Hi. We're open to feedback, and we'd love to get some more info about this. If you have the time, give our Customer Service a shout. You can find them by heading to support.spotify.com and searching ""Contact us"".",2025-07-24 12:34:41,9.0.62.622,"No lyrics on the tablet version. UPD. No, you don't get it. when the app is in the vertical orientation - lyrics are present, but in the landscape mode it's not possible to scroll the view. This is the issue!",no lyrics on the tablet version upd no you dont get it when the app is in the vertical orientation lyrics are present but in the landscape mode its not possible to scroll the view this is the issue,-0.2244,negative
8112ce2b-7590-4334-b883-24ff75088ea5,Paweł Sidor,https://play-lh.googleusercontent.com/a-/ALV-UjUWabQ-ww68nXfPf05za_XHxgCvExqx0sVNNZoyGAR4nPhPjvON,I dont like that paying thing but once i did that i must say it's very nice,5,0,9.0.62.622,2025-07-24 15:00:29,,,9.0.62.622,I dont like that paying thing but once i did that i must say it's very nice,i dont like that paying thing but once i did that i must say its very nice,0.5551,positive
29a89979-0850-4520-8d1f-f5a6594dc55d,Avery,https://play-lh.googleusercontent.com/a-/ALV-UjXs4tjeo4PcIjSC8qoPXtYP69fQt9r2NonUYV2u-N7-4a1q7adu,"UI is smooth, app works and rarely has updates, price is fair for anyone using it more than 3 times a week. Only thing I'd like them to add is a way to look at the history of songs played. So I don't have to just backspace 30 times to get to a song I heard while listening to suggested auto play.",5,0,9.0.62.622,2025-07-24 12:23:30,,,9.0.62.622,"UI is smooth, app works and rarely has updates, price is fair for anyone using it more than 3 times a week. Only thing I'd like them to add is a way to look at the history of songs played. So I don't have to just backspace 30 times to get to a song I heard while listening to suggested auto play.",ui is smooth app works and rarely has updates price is fair for anyone using it more than 3 times a week only thing id like them to add is a way to look at the history of songs played so i dont have to just backspace 30 times to get to a song i heard while listening to suggested auto play,0.8225,positive
9f9c4e0e-744a-407d-9bd4-17edc0c4f3cc,jay conwy,https://play-lh.googleusercontent.com/a/ACg8ocLwptBfDjh4o7LcOOmm_mXgomATd5AiOODNs-lCI83FqjDGqA=mo,very good,5,0,9.0.62.622,2025-07-24 15:19:57,,,9.0.62.622,very good,very good,0.4927,positive
c0b60181-ecaf-4cda-bf1e-1c0a5ca1ceb8,Josh,https://play-lh.googleusercontent.com/a/ACg8ocKYCBr-uLQ3CN9WwE2w5fGqd6STnh38gQrx9C17qd6Q6eoqJ1M=mo,"Smart Shuffle fixed awesome, thank you. When I open app after closing it fully, my queue forgets the shuffle and repeats the same 20-40 songs, whats that about?",4,1,9.0.62.622,2025-07-24 11:42:14,,,9.0.62.622,"Smart Shuffle fixed awesome, thank you. When I open app after closing it fully, my queue forgets the shuffle and repeats the same 20-40 songs, whats that about?",smart shuffle fixed awesome thank you when i open app after closing it fully my queue forgets the shuffle and repeats the same 2040 songs whats that about,0.8519,positive
c30978ca-416c-43ae-a078-e2f87292b9b8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ok...so I liked this app and would give it more stars...if the app did what you wanted. Without premium, the ads are too frequent and and the playlists dont actually play the songs that are on the playlist. Instead, it goes out of its way to find as many ""suggested"" songs that aren't part of what you want to listen to, and it won't go back to the original playlist no matter what I've tried. The same goes for the artist playlist suddenly playing other artists out of nowhere.",2,0,9.0.62.622,2025-07-24 13:17:09,,,9.0.62.622,"Ok...so I liked this app and would give it more stars...if the app did what you wanted. Without premium, the ads are too frequent and and the playlists dont actually play the songs that are on the playlist. Instead, it goes out of its way to find as many ""suggested"" songs that aren't part of what you want to listen to, and it won't go back to the original playlist no matter what I've tried. The same goes for the artist playlist suddenly playing other artists out of nowhere.",okso i liked this app and would give it more starsif the app did what you wanted without premium the ads are too frequent and and the playlists dont actually play the songs that are on the playlist instead it goes out of its way to find as many suggested songs that arent part of what you want to listen to and it wont go back to the original playlist no matter what ive tried the same goes for the artist playlist suddenly playing other artists out of nowhere,0.6237,positive
0713071c-9f0b-462a-99c1-ce3928d14dcf,kyangkyang_ gani,https://play-lh.googleusercontent.com/a/ACg8ocLp4O50cUL74FhrKM0Pf0YGuEWerx4ouSmzzKQCOTCbFSEI1g=mo,how to download music in this app with out premium,5,0,9.0.62.622,2025-07-24 13:20:54,,,9.0.62.622,how to download music in this app with out premium,how to download music in this app with out premium,0.0,neutral
48dd9ca3-19aa-4438-9061-66c334c7ccd1,DAISY COVARRUBIAS,https://play-lh.googleusercontent.com/a-/ALV-UjXCQ9DKVSJ_cxF56e8TNUfaSvQ4fJRtcaND9fEVBBBcog4l9SbAmA,Bought Spotify premium. best thing there is,5,0,9.0.62.622,2025-07-24 12:18:29,,,9.0.62.622,Bought Spotify premium. best thing there is,bought spotify premium best thing there is,0.6369,positive
a21117c0-4379-46dd-b2e6-e4a96e736543,Nayant Kumar,https://play-lh.googleusercontent.com/a/ACg8ocKK306cu1fTn6b1VJ-2z6-FB-z497x5jqMqxoU1RV-es2YkwQ=mo,ff lovers 💝💝,5,0,9.0.62.622,2025-07-24 13:27:51,,,9.0.62.622,ff lovers 💝💝,ff lovers,0.9393,positive
971c40bf-2379-44e5-8497-869c8f716083,Cat.,https://play-lh.googleusercontent.com/a-/ALV-UjUdzrbDIaJuQulpz2W5qHM2xizHKoGryiI84z6pBrhsICoYDPo,love this app!,5,0,9.0.62.622,2025-07-24 12:14:22,,,9.0.62.622,love this app!,love this app,0.6696,positive
8bd0a2a6-58fd-40d1-8d45-05eceb9d0b81,Dylan McLean,https://play-lh.googleusercontent.com/a-/ALV-UjUXLQwDJ3t81mVAjHcPImxEANzCg1GfUmJN2VWhK1Uzs2145Zrc,Big rich company who doesn't support or care about their users,1,1,9.0.62.622,2025-07-24 13:00:58,,,9.0.62.622,Big rich company who doesn't support or care about their users,big rich company who doesnt support or care about their users,-0.0736,negative
ddc0033b-0857-4067-8813-1fddfe88eec6,Pradeep Sati,https://play-lh.googleusercontent.com/a/ACg8ocIpsOC0epdVcTGJR7CGmj-kPVF9OjclCievWp2Nm0NkZEvXCA=mo,Great 👍,5,0,9.0.62.622,2025-07-24 15:18:33,,,9.0.62.622,Great 👍,great,0.6249,positive
9e625484-dd45-4a68-bd99-7fa958fc00ad,Francisco Claudio,https://play-lh.googleusercontent.com/a/ACg8ocIg1OB9tVS7-PQOoeQrxaiLmNj0guGgC8h66gsBU15fzzpvbw=mo,"I enjoy listening throughout the day, it's easy, fast to add or look up a song. It's great!",5,0,9.0.62.622,2025-07-24 12:25:16,,,9.0.62.622,"I enjoy listening throughout the day, it's easy, fast to add or look up a song. It's great!",i enjoy listening throughout the day its easy fast to add or look up a song its great,0.8883,positive
dc1be8c9-ace3-446c-8737-7e4d2cde668a,Eddie Shilaluke,https://play-lh.googleusercontent.com/a/ACg8ocIDHldXIMFPzgFgCRjpgVxEzpMrzJdMmKBAIYavcwoBlhliaw=mo,"I chose to hear an artist, but after three or four songs, I heard different artists that I never chose, why because this is irritating 🤔 when I select joe Thomas I should listen to him till I change myself.",1,0,9.0.62.622,2025-07-24 11:46:55,,,9.0.62.622,"I chose to hear an artist, but after three or four songs, I heard different artists that I never chose, why because this is irritating 🤔 when I select joe Thomas I should listen to him till I change myself.",i chose to hear an artist but after three or four songs i heard different artists that i never chose why because this is irritating when i select joe thomas i should listen to him till i change myself,-0.6124,negative
bef21d7e-73e4-4b25-93dc-9c124d8674a9,Robert Snyder,https://play-lh.googleusercontent.com/a/ACg8ocI7P-gwXPqCyydwJU_JD7Gyx6e04yVdo6EipFgHje7ecSeDag=mo,"ive used this app for over a decade, and this new version is nearly unusable. ads will play regardless of premium status, lags are completely CONSTANT even with solid connection. when listening to a podcast the app will randomly shuffle to different episodes, like ep 395 swipes next to ep 412, swiping back takes you to Ep. 200... It's just garbage. the app is garbage. I probably won't renue my premium this time, as the app IS APP IS SO BAD I CANT USE IT ANYMORE. So congrats and hats off team!",2,0,9.0.62.622,2025-07-24 13:33:36,,,9.0.62.622,"ive used this app for over a decade, and this new version is nearly unusable. ads will play regardless of premium status, lags are completely CONSTANT even with solid connection. when listening to a podcast the app will randomly shuffle to different episodes, like ep 395 swipes next to ep 412, swiping back takes you to Ep. 200... It's just garbage. the app is garbage. I probably won't renue my premium this time, as the app IS APP IS SO BAD I CANT USE IT ANYMORE. So congrats and hats off team!",ive used this app for over a decade and this new version is nearly unusable ads will play regardless of premium status lags are completely constant even with solid connection when listening to a podcast the app will randomly shuffle to different episodes like ep 395 swipes next to ep 412 swiping back takes you to ep 200 its just garbage the app is garbage i probably wont renue my premium this time as the app is app is so bad i cant use it anymore so congrats and hats off team,0.086,positive
9ef2b8df-ed05-4e22-87bc-d2c3af8ef6c0,Shobhit Singh,https://play-lh.googleusercontent.com/a/ACg8ocICLC1-mMG8Yxd2DuUz0kvk978ZkWbvrnSEWpoeY3xHd9cEE1g=mo,wonderful app love it,5,0,9.0.62.622,2025-07-24 13:11:00,,,9.0.62.622,wonderful app love it,wonderful app love it,0.836,positive
bf0fca28-aec6-4d2f-8eb4-6e67a8b332cf,Tynah Brooks,https://play-lh.googleusercontent.com/a-/ALV-UjXaSIS8_B5A0cTqmXJyDCkFrwSK-NQ3tktDfKDlOlDk1DMpD2kc,I have had the same account and playlists since 2008. The price of the subscription has not gone up much. There has been very few bugs over the years. Other apps I have tried did not save my playlists when I couldn't pay for my offline subscription. I highly recommend,4,0,9.0.62.622,2025-07-24 13:27:00,,,9.0.62.622,I have had the same account and playlists since 2008. The price of the subscription has not gone up much. There has been very few bugs over the years. Other apps I have tried did not save my playlists when I couldn't pay for my offline subscription. I highly recommend,i have had the same account and playlists since 2008 the price of the subscription has not gone up much there has been very few bugs over the years other apps i have tried did not save my playlists when i couldnt pay for my offline subscription i highly recommend,-0.0101,neutral
263418c9-e21a-4825-94f3-e62b61426a44,محمدشكري ابراهيم حسنين حسنين,https://play-lh.googleusercontent.com/a/ACg8ocIUhJhRyMUxT_2X1JVB8OwVa21HCNaOOo5hc7oHfLt2Be_usQ=mo,so bad,1,0,9.0.62.622,2025-07-24 12:06:58,,,9.0.62.622,so bad,so bad,-0.5849,negative
ce616a80-dbb0-4154-bce4-2afedd1579b0,John Lacek,https://play-lh.googleusercontent.com/a/ACg8ocKn6Ii5BqCsr6k57dw6oLRQgHBdB_qney8Vr9j3hmk8cGQPKw=mo,"DJ X was a good idea, but like everything that Spotify does, the execution was terrible. I really don't need (definitely not) Sway playing the same 25 songs over and over and over.",1,4,9.0.62.622,2025-07-24 11:22:35,,,9.0.62.622,"DJ X was a good idea, but like everything that Spotify does, the execution was terrible. I really don't need (definitely not) Sway playing the same 25 songs over and over and over.",dj x was a good idea but like everything that spotify does the execution was terrible i really dont need definitely not sway playing the same 25 songs over and over and over,-0.6274,negative
4c206a44-2f47-4de2-a3ab-1eb5ebb389b4,Kelvin Obasogie,https://play-lh.googleusercontent.com/a-/ALV-UjWaDdDWZh-h-1cv7B8oAQIIW5FH6OQci2AepL1Sfy65G9lEAdXX,best,5,0,9.0.62.622,2025-07-24 13:11:15,,,9.0.62.622,best,best,0.6369,positive
d662be10-3b93-476b-8893-71e2c1c97448,sibonginkosi ncube,https://play-lh.googleusercontent.com/a-/ALV-UjXio24ZRwbRDWquZAcUa205_BJ_R-NDu15iTDSmXQWrx1-IFjyf,10/10 love it good for when working,5,0,9.0.62.622,2025-07-24 12:35:22,,,9.0.62.622,10/10 love it good for when working,1010 love it good for when working,0.7964,positive
8df09a16-c470-4339-9cb6-7eda228b2895,Rafia Akram,https://play-lh.googleusercontent.com/a-/ALV-UjUgVaVngaEwwmmaoT4GgRp85JdjkJfK5WZGcASW66zCOeXMrb0,😎 cool,5,0,9.0.62.622,2025-07-24 13:51:30,,,9.0.62.622,😎 cool,cool,0.6486,positive
e555f7e5-57e9-45ca-8a79-117625281a8a,Jayvon Bentley,https://play-lh.googleusercontent.com/a-/ALV-UjV8pJalQDVV8iWBaNmMZQmKXN8YbNFMBsKtGKANLMqhv2yz1kPY,"Spotify has always been my #1 App For music, good selections of music, various categories, and an algorithm that understands your music tastes better than other competitors. Since The Release Of ""DJ X"" their AI DJ that pulls songs you like and puts them in an automatic playlist, DJ get better the more you use it. it also exposes you to new music and artists you may not know about. it's good at picking what it thinks you'd like to hear. 10/10 keep improving DJ X. It's amazing!👏🏾",5,0,9.0.62.622,2025-07-24 11:06:18,,,9.0.62.622,"Spotify has always been my #1 App For music, good selections of music, various categories, and an algorithm that understands your music tastes better than other competitors. Since The Release Of ""DJ X"" their AI DJ that pulls songs you like and puts them in an automatic playlist, DJ get better the more you use it. it also exposes you to new music and artists you may not know about. it's good at picking what it thinks you'd like to hear. 10/10 keep improving DJ X. It's amazing!👏🏾",spotify has always been my 1 app for music good selections of music various categories and an algorithm that understands your music tastes better than other competitors since the release of dj x their ai dj that pulls songs you like and puts them in an automatic playlist dj get better the more you use it it also exposes you to new music and artists you may not know about its good at picking what it thinks youd like to hear 1010 keep improving dj x its amazing,0.9682,positive
0ac126b8-989d-406c-af1d-2e2c3a365b67,Pushpa Devi,https://play-lh.googleusercontent.com/a/ACg8ocIU6evyrRdI_swGfJBRmgEHwuBc75AL0WjKxip4bLofxisraQ=mo,we can't get lyrics for all songs,4,0,9.0.62.622,2025-07-24 13:10:40,,,9.0.62.622,we can't get lyrics for all songs,we cant get lyrics for all songs,0.0,neutral
a171cd32-17dd-445a-9f18-fbb5055e9e88,SINGARPU ANNAPOORNA,https://play-lh.googleusercontent.com/a/ACg8ocIAQCWiyejFE8fNF431c8lgPlli2OEM5iPKtUnInBgWQALD7cA=mo,good,5,0,9.0.62.622,2025-07-24 12:53:43,,,9.0.62.622,good,good,0.4404,positive
4ced0994-1145-4c33-a665-4d04db0fe49c,Revallent Hutapea,https://play-lh.googleusercontent.com/a/ACg8ocLJjftWXHy1XDJIgRSaIK510n7GCI7jY4F75bdYxHTaDEFPqg=mo,👍👌,5,0,9.0.62.622,2025-07-24 11:19:36,,,9.0.62.622,👍👌,,0.7297,positive
85be515b-379d-47a5-ac11-a2efeaaf8f59,Claud Robertson,https://play-lh.googleusercontent.com/a/ACg8ocJDqDbkLobietSGu1Po9wTwRSX6zr4AkvKvgCZEiTai6L8kJQ=mo,let us get to change recently played,4,0,9.0.62.622,2025-07-24 13:37:42,"Hi! We'd recommend adding this to our 'Ideas Board' over at community.spotify.com. Just head to the Menu > Ideas. Others will then be able to vote or add to the conversation to show their support. We're always looking to add some new features, so we'd love to hear what the community thinks of this.",2025-07-23 17:37:41,9.0.62.622,let us get to change recently played,let us get to change recently played,0.34,positive
ee62cd13-77da-4221-acee-d27cc56db092,I like Anime,https://play-lh.googleusercontent.com/a-/ALV-UjXWdRFqsl0JWAj-dfMzGlgLfoVpbG2RQeB8hUyk3BZ8eoVPjfSz,I wanted to buy a student premium plan of Rs.59 pet month when I try to complete the payment through an UPI app Spotify is sending me a payment request of Rs.119 and sometimes even Rs.499. What is happening ? 🤬😡 Are you guys at Spotify drunk or what ?,1,0,9.0.62.622,2025-07-24 14:02:51,"Hi! We recommend contacting our Customer Service so they can look into this for you. To reach our Customer Service, search “Contact Us” at support.spotify.com.",2025-07-24 16:52:52,9.0.62.622,I wanted to buy a student premium plan of Rs.59 pet month when I try to complete the payment through an UPI app Spotify is sending me a payment request of Rs.119 and sometimes even Rs.499. What is happening ? 🤬😡 Are you guys at Spotify drunk or what ?,i wanted to buy a student premium plan of rs59 pet month when i try to complete the payment through an upi app spotify is sending me a payment request of rs119 and sometimes even rs499 what is happening are you guys at spotify drunk or what,-0.4137,negative
94bb6794-e894-4c3e-b072-b08587d6b40b,mythili mythilirg,https://play-lh.googleusercontent.com/a-/ALV-UjVLbYMOFS6rymW_KpbVq9eamTgsPacZ5Cq2dkThnmwryw7pzjM,All songs are sweet to listen 👂,5,0,9.0.62.622,2025-07-24 11:15:47,,,9.0.62.622,All songs are sweet to listen 👂,all songs are sweet to listen,0.4588,positive
c866c872-d28a-480d-84eb-e54d3cef9f78,Atharva More,https://play-lh.googleusercontent.com/a-/ALV-UjUVlknVziKvnKl-CknrFbFoosijg8iA9YymcQ9huOS7KzoNB_4,"only good of you buy premium , if not you're better off with you tube music with more variety with sped up and slowed down and reverb music",1,0,9.0.62.622,2025-07-24 15:07:18,,,9.0.62.622,"only good of you buy premium , if not you're better off with you tube music with more variety with sped up and slowed down and reverb music",only good of you buy premium if not youre better off with you tube music with more variety with sped up and slowed down and reverb music,0.1265,positive
ef2fc5f7-6b4f-4449-ab1b-37f30fd65b67,THABISO MATSEKE,https://play-lh.googleusercontent.com/a/ACg8ocK7UP7Pf76f4mBLxwYbSW2FmAQLnN3aDHaUp7dz5oBjWlbX7w=mo,Very good but can you please drop the premium price a little bit please,5,0,9.0.62.622,2025-07-24 13:20:06,,,9.0.62.622,Very good but can you please drop the premium price a little bit please,very good but can you please drop the premium price a little bit please,0.6032,positive
fcad4df5-8b4a-4b93-bace-7e44266b43d2,Jetharam Parihar,https://play-lh.googleusercontent.com/a-/ALV-UjVnfO5cj7P8ot_VaeEkzZ7UynvOae2FBossTi5PUg4NaeLh9xfd,very good 👍,5,0,9.0.62.622,2025-07-24 14:23:27,,,9.0.62.622,very good 👍,very good,0.4927,positive
2e8e83a6-549b-4e44-bbfb-411695ddc01b,آلاء حسن,https://play-lh.googleusercontent.com/a-/ALV-UjWwj4q2VhhM-R5PWh9q2a4-3xZhL5T5ebBRvcQveZXQbkg_mttU,a bad application,1,0,9.0.62.622,2025-07-24 15:07:11,,,9.0.62.622,a bad application,a bad application,-0.5423,negative
998efbf0-13bb-4666-8ef1-48110fff2f40,Keith Pifer,https://play-lh.googleusercontent.com/a/ACg8ocIRlVkNOLafrP3Lhb2bn-Wy7U-Iu6KUb-FT10kZNBF5AMeiig=mo,love this app. been using it for years,5,0,9.0.62.622,2025-07-24 14:21:18,,,9.0.62.622,love this app. been using it for years,love this app been using it for years,0.6369,positive
4706a045-4808-41b4-9adb-04396fc02974,dr.vijaybaligar baligar,https://play-lh.googleusercontent.com/a/ACg8ocKK-7IDYYwXx4WQVlH1_ft0W3VbkdHr-KttBcshs-q6WTcnyQ=mo,futuristic,5,0,9.0.62.622,2025-07-24 11:30:49,,,9.0.62.622,futuristic,futuristic,0.0,neutral
40ad2a21-5489-4dc5-b67e-6a6059358087,Mary Harding,https://play-lh.googleusercontent.com/a/ACg8ocK380pPzkCXO0rFsjG778qvmjnnvz0VBZOJWW7PhR66oSZ7C6A=mo,excellent music quality with vast genres to choose from,5,0,9.0.62.622,2025-07-24 11:36:15,,,9.0.62.622,excellent music quality with vast genres to choose from,excellent music quality with vast genres to choose from,0.5719,positive
39c1fd2f-a803-42cd-83db-c5bac3a6e6f3,A scowen,https://play-lh.googleusercontent.com/a/ACg8ocKio7GtXRuyuOAjMGnNDB-vJ6ux0oE0uK2ddilk_27K_jdVVA=mo,"best music choice track, great playlists, vast artist album, single collection",5,0,9.0.62.622,2025-07-24 12:10:55,,,9.0.62.622,"best music choice track, great playlists, vast artist album, single collection",best music choice track great playlists vast artist album single collection,0.8519,positive
0d0e1b93-3fc5-4399-a670-917402d2c3a8,LaRoy Chase,https://play-lh.googleusercontent.com/a-/ALV-UjXMpDsYe1g9qv-yllHVVti2qUokHcUJddMdTp6geuNh69D8g1Aw,"Love the app. The only thing it's missing is the artist's mixtape-type songs. They'll be songs released that Spotify won't have, but you can easily find them on YouTube.",4,0,9.0.62.622,2025-07-24 11:13:59,,,9.0.62.622,"Love the app. The only thing it's missing is the artist's mixtape-type songs. They'll be songs released that Spotify won't have, but you can easily find them on YouTube.",love the app the only thing its missing is the artists mixtapetype songs theyll be songs released that spotify wont have but you can easily find them on youtube,0.6249,positive
06839445-b97d-4c11-8817-ce09985c4730,David,https://play-lh.googleusercontent.com/a/ACg8ocK8QnjjFwo58AyMORepMh3ESlDjiUX9qIvAT_UCxYPhi_vCzQ=mo,when I put on a song it does a different song,2,1,9.0.62.622,2025-07-24 12:36:05,,,9.0.62.622,when I put on a song it does a different song,when i put on a song it does a different song,0.0,neutral
